,click_status,AMP_timestamp,query_term,IP_address,user_agent,cost_per_click,conversions,country,city,devices,date,hour,query_term_list,len_query_term_list,ip_clicks_status
519,1,29/01/15 11:20,"[""deactivate"",""Facebook Com"",""Facebook Apps""]",91.119.133.90,Mozilla/5.0 (Windows NT 5.1; rv:36.0) Gecko/20100101 Firefox/36.0,0.17,0,Austria,Vienna,Windows,29/01/1,11,"['deactivate', 'Facebook Com', 'Facebook Apps']",3,1
520,1,29/01/15 11:21,"[""pediatric job"",""F Craigslist"",""classified new""]",248.174.88.250,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),0.22,1,Unknown,Unknown,compatible,29/01/1,11,"['pediatric job', 'F Craigslist', 'classified new']",3,0
521,1,29/01/15 11:21,"[""sudoku gratis"",""Juegos"",""Juegos Con""]",80.30.97.186,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,Spain,Albaida,Windows,29/01/1,11,"['sudoku gratis', 'Juegos', 'Juegos Con']",3,0
522,1,29/01/15 11:21,"[""search"",""goolg"",""google ps""]",5.218.5.192,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),0.17,0,"Iran, Islamic Republic of",Unknown,compatible,29/01/1,11,"['search', 'goolg', 'google ps']",3,1
523,1,29/01/15 11:21,"[""Hotel Blessing""]",216.114.34.152,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,0.33,0,United States,Midlothian,Windows,29/01/1,11,['Hotel Blessing'],1,0
524,1,29/01/15 11:21,"[""youtube brasil"",""youtube filme"",""youtube news"",""youtube to mp3"",""youtube world news""]",74.43.247.151,Mozilla/5.0 (Windows NT 5.1; rv:34.0) Gecko/20100101 Firefox/34.0,0.17,0,United States,Athens,Windows,29/01/1,11,"['youtube brasil', 'youtube filme', 'youtube news', 'youtube to mp3', 'youtube world news']",5,0
525,1,29/01/15 11:21,"[""new homepage"",""goolg"",""m google""]",186.225.174.58,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,Brazil,Sao Paulo,Windows,29/01/1,11,"['new homepage', 'goolg', 'm google']",3,0
526,1,29/01/15 11:21,"[""search"",""goolg"",""Gooble.es""]",11.105.248.227,Mozilla/5.0 (Windows NT 5.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,United States,Unknown,Windows,29/01/1,11,"['search', 'goolg', 'Gooble.es']",3,0
527,1,29/01/15 11:21,"[""Byethost""]",13.48.166.193,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; Tablet PC 2.0),0.17,0,United States,Norwalk,compatible,29/01/1,11,['Byethost'],1,1
528,1,29/01/15 11:21,"[""Macys Store""]",222.112.49.170,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0.42,0,"Korea, Republic of",Seoul,Windows,29/01/1,11,['Macys Store'],1,0
529,1,29/01/15 11:21,"[""download teamviewer"",""teamviewer"",""teamviewer 7"",""teamviewer com"",""teamviewer download""]",186.227.207.1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0.17,0,Brazil,Unknown,Windows,29/01/1,11,"['download teamviewer', 'teamviewer', 'teamviewer 7', 'teamviewer com', 'teamviewer download']",5,0
530,1,29/01/15 11:21,"[""force download"",""youtuby"",""youtube org""]",18.52.241.247,Mozilla/5.0 (Windows NT 6.1; rv:18.0) Gecko/20100101 Firefox/18.0,0.17,0,United States,Cambridge,Windows,29/01/1,11,"['force download', 'youtuby', 'youtube org']",3,1
531,0,29/01/15 11:21,"[""Facebook""]",84.0.104.217,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,Hungary,Pécs,Windows,29/01/1,11,['Facebook'],1,0
532,1,29/01/15 11:21,"[""meet girls"",""dating girls""]",13.138.105.46,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; YJTH3; rv:11.0) like Gecko,0.17,0,United States,Norwalk,Windows,29/01/1,11,"['meet girls', 'dating girls']",2,0
533,1,29/01/15 11:21,"[""google mail"",""gmail"",""google com""]",95.98.7.143,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,Netherlands,Zoetermeer,Windows,29/01/1,11,"['google mail', 'gmail', 'google com']",3,0
534,1,29/01/15 11:21,"[""game"",""online games"",""WAP Play""]",237.226.198.73,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,Unknown,Unknown,Windows,29/01/1,11,"['game', 'online games', 'WAP Play']",3,0
535,1,29/01/15 11:21,"[""performance parts"",""auto body parts"",""merc parts""]",204.101.177.113,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),0.17,0,Canada,Edmonton,compatible,29/01/1,11,"['performance parts', 'auto body parts', 'merc parts']",3,1
536,1,29/01/15 11:21,"[""Mega File""]",77.2.169.226,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MASMJS; InfoPath.2; MASMJS),0.17,0,Germany,Cleebronn,compatible,29/01/1,11,['Mega File'],1,0
537,1,29/01/15 11:21,"[""facebook"",""faceboock"",""Kacebook.com""]",204.215.73.155,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,0.17,0,United States,Hartford,Windows,29/01/1,11,"['facebook', 'faceboock', 'Kacebook.com']",3,1
538,1,29/01/15 11:21,"[""force download"",""youtuby"",""Listen on Repeat""]",74.85.6.154,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",0.17,0,United States,San Jose,Windows,29/01/1,11,"['force download', 'youtuby', 'Listen on Repeat']",3,1
539,1,29/01/15 11:21,"[""Art"",""deviantart"",""art school""]",222.197.246.100,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; MDDCJS; rv:11.0) like Gecko,0.19,0,China,Lijiang,Windows,29/01/1,11,"['Art', 'deviantart', 'art school']",3,0
540,0,29/01/15 11:21,"[""disk""]",19.71.101.179,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; .NET4.0C; .NET4.0E; EzRun1.0.0.3),0.17,0,United States,Dearborn,compatible,29/01/1,11,['disk'],1,1
541,1,29/01/15 11:21,"[""costco""]",2.196.63.206,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,0.19,0,Italy,Unknown,Windows,29/01/1,11,['costco'],1,0
542,1,29/01/15 11:21,"[""google justfabulousshoes com"",""www google com""]",4.31.244.218,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.12) Gecko/20101026 Firefox/3.6.12,0.17,0,United States,Unknown,Windows,29/01/1,11,"['google justfabulousshoes com', 'www google com']",2,0
543,1,29/01/15 11:21,"[""goodwill auction"",""goodwill pick up furniture""]",222.133.178.43,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; ASU2JS; rv:11.0) like Gecko,0.18,0,China,Jinan,Windows,29/01/1,11,"['goodwill auction', 'goodwill pick up furniture']",2,0
544,1,29/01/15 11:21,"[""stream tv shows"",""tv shows for free"",""watch free tv shows"",""watch online tv shows""]",92.234.61.203,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.2,0,United Kingdom,Hayes,Windows,29/01/1,11,"['stream tv shows', 'tv shows for free', 'watch free tv shows', 'watch online tv shows']",4,1
545,1,29/01/15 11:22,"[""Cielo Private""]",80.30.61.10,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36",0.17,0,Spain,Madrid,Windows,29/01/1,11,['Cielo Private'],1,0
546,1,29/01/15 11:22,"[""Naver.com""]",116.11.60.239,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MASM; .NET4.0C; .NET4.0E),0.17,0,China,Nanning,compatible,29/01/1,11,['Naver.com'],1,0
547,1,29/01/15 11:22,"[""deactivate"",""facebook"",""Face DE Book""]",76.72.121.99,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Lafayette,Windows,29/01/1,11,"['deactivate', 'facebook', 'Face DE Book']",3,0
548,1,29/01/15 11:22,"[""stream tv shows"",""tv shows for free"",""watch free tv shows"",""watch online tv shows""]",92.234.61.203,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.2,0,United Kingdom,Hayes,Windows,29/01/1,11,"['stream tv shows', 'tv shows for free', 'watch free tv shows', 'watch online tv shows']",4,1
549,1,29/01/15 11:22,"[""Stem Scope"",""lucent lime"",""nuke web directory""]",81.186.118.182,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,Greece,Lárisa,Windows,29/01/1,11,"['Stem Scope', 'lucent lime', 'nuke web directory']",3,0
550,1,29/01/15 11:22,"[""Nyanko Seek""]",114.156.109.189,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; BOIE9;JAJP),0.17,0,Japan,Fukuoka,compatible,29/01/1,11,['Nyanko Seek'],1,1
551,1,29/01/15 11:22,"[""pediatric job"",""Craigslist ORG"",""online job""]",173.21.46.117,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0.22,1,United States,Syracuse,Windows,29/01/1,11,"['pediatric job', 'Craigslist ORG', 'online job']",3,1
552,1,29/01/15 11:22,"[""Ad Change""]",20.37.44.163,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Unknown,Windows,29/01/1,11,['Ad Change'],1,0
553,1,29/01/15 11:22,"[""mp3"",""mp3 org""]",69.51.177.220,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Hammond,Windows,29/01/1,11,"['mp3', 'mp3 org']",2,1
554,1,29/01/15 11:22,"[""Naver""]",114.16.111.36,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/6.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; MALEJS),0.17,0,Japan,Suwa,compatible,29/01/1,11,['Naver'],1,0
555,1,29/01/15 11:22,"[""google""]",96.212.166.60,Mozilla/5.0 (Windows NT 6.1; rv:36.0) Gecko/20100101 Firefox/36.0,0.17,0,United States,Unknown,Windows,29/01/1,11,['google'],1,0
556,1,29/01/15 11:22,"[""Byethost""]",13.48.199.126,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; Tablet PC 2.0),0.17,0,United States,Norwalk,compatible,29/01/1,11,['Byethost'],1,1
557,1,29/01/15 11:22,"[""pediatric job"",""F Craigslist"",""online job""]",2.87.62.56,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko,0.22,1,Greece,Chalkída,Windows,29/01/1,11,"['pediatric job', 'F Craigslist', 'online job']",3,0
558,1,29/01/15 11:22,"[""turbo tax""]",219.36.28.245,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MASMJS; rv:11.0) like Gecko,2.26,0,Japan,Unknown,Windows,29/01/1,11,['turbo tax'],1,0
559,1,29/01/15 11:22,"[""Nyanko Seek""]",114.156.109.189,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; BOIE9;JAJP),0.17,0,Japan,Fukuoka,compatible,29/01/1,11,['Nyanko Seek'],1,1
560,1,29/01/15 11:22,"[""Nyanko Seek""]",114.156.109.189,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; BOIE9;JAJP),0.17,0,Japan,Fukuoka,compatible,29/01/1,11,['Nyanko Seek'],1,1
561,1,29/01/15 11:23,"[""SAV From""]",239.131.131.145,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,Unknown,Unknown,Windows,29/01/1,11,['SAV From'],1,0
562,0,29/01/15 11:23,"[""mp3"",""mp3 org""]",69.51.177.220,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Hammond,Windows,29/01/1,11,"['mp3', 'mp3 org']",2,1
563,1,29/01/15 11:23,"[""women clothing stores"",""uk clothing"",""macy clothing for""]",99.69.247.50,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.77,0,United States,Columbia,Windows,29/01/1,11,"['women clothing stores', 'uk clothing', 'macy clothing for']",3,0
564,1,29/01/15 11:23,"[""watch tv live"",""pinoy channel"",""ABS CBN GMA TV""]",208.40.211.190,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Orland Park,Windows,29/01/1,11,"['watch tv live', 'pinoy channel', 'ABS CBN GMA TV']",3,0
565,1,29/01/15 11:23,"[""Data Blogger Page""]",71.231.202.233,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",0.17,0,United States,Seattle,Windows,29/01/1,11,['Data Blogger Page'],1,0
566,0,29/01/15 11:23,"[""google"",""goolg"",""google downs""]",69.88.123.184,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),0.17,0,United States,Unknown,compatible,29/01/1,11,"['google', 'goolg', 'google downs']",3,0
567,0,29/01/15 11:23,"[""Byethost""]",13.48.199.126,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; Tablet PC 2.0),0.17,0,United States,Norwalk,compatible,29/01/1,11,['Byethost'],1,1
568,1,29/01/15 11:23,"[""Byethost""]",189.191.248.166,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; .NET4.0E),0.17,0,Mexico,Nicolás Romero,compatible,29/01/1,11,['Byethost'],1,0
569,1,29/01/15 11:23,"[""Greek Heavens""]",74.139.32.214,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; AskTbMPC2/5.15.25.44892),0.17,0,United States,Burlington,compatible,29/01/1,11,['Greek Heavens'],1,0
570,1,29/01/15 11:23,"[""facebook"",""faceboock"",""Faceb Book""]",204.214.177.154,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36",0.17,0,United States,Unknown,Windows,29/01/1,11,"['facebook', 'faceboock', 'Faceb Book']",3,0
571,1,29/01/15 11:23,"[""performance parts"",""auto body parts"",""lighting parts""]",204.101.162.199,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),0.17,0,Canada,Unknown,compatible,29/01/1,11,"['performance parts', 'auto body parts', 'lighting parts']",3,0
572,1,29/01/15 11:23,"[""how to make a blog"",""wordpress"",""Blog This""]",95.111.208.160,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18",0.17,0,Ukraine,Unknown,Macintosh,29/01/1,11,"['how to make a blog', 'wordpress', 'Blog This']",3,0
573,1,29/01/15 11:23,"[""youtube"",""youtuby"",""youtube org""]",191.1.87.167,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0,0.17,0,Brazil,Unknown,Windows,29/01/1,11,"['youtube', 'youtuby', 'youtube org']",3,0
574,1,29/01/15 11:23,"[""Lol Parse""]",95.175.149.128,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United Kingdom,Slough,Windows,29/01/1,11,['Lol Parse'],1,1
575,1,29/01/15 11:23,"[""Curso Arab""]",85.182.182.116,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,Germany,Potsdam,Windows,29/01/1,11,['Curso Arab'],1,0
576,0,29/01/15 11:23,"[""security solutions"",""mobile solutions"",""financial solutions""]",96.217.187.196,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; BTRS111194; InfoPath.2),0.17,0,United States,Unknown,compatible,29/01/1,11,"['security solutions', 'mobile solutions', 'financial solutions']",3,1
577,1,29/01/15 11:23,"[""Addons Chrome""]",84.105.3.138,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.111 Safari/537.36",0.17,0,Netherlands,Zeist,Windows,29/01/1,11,['Addons Chrome'],1,0
578,1,29/01/15 11:23,"[""Free Minecraft""]",6.56.163.79,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Fort Huachuca,Windows,29/01/1,11,['Free Minecraft'],1,0
579,1,29/01/15 11:23,"[""Shukr Aware""]",83.204.127.15,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; BTRS86512; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MASA; BRI/1; .NET4.0C; .NET4.0E; InfoPath.3),0.17,0,France,La Chaize-le-vicomte,compatible,29/01/1,11,['Shukr Aware'],1,0
580,1,29/01/15 11:23,"[""Pixect""]",6.92.229.71,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,United States,Fort Huachuca,Windows,29/01/1,11,['Pixect'],1,0
581,1,29/01/15 11:23,"[""google"",""goolg"",""or google""]",76.79.252.78,Mozilla/5.0 (Windows NT 5.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,United States,Newport Beach,Windows,29/01/1,11,"['google', 'goolg', 'or google']",3,0
582,1,29/01/15 11:23,"[""pediatric job"",""Craigslist ORG"",""online job""]",200.65.32.99,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",0.22,1,Mexico,Unknown,Macintosh,29/01/1,11,"['pediatric job', 'Craigslist ORG', 'online job']",3,0
583,1,29/01/15 11:23,"[""pediatric job"",""Craigslist ORG"",""classifieds""]",173.21.46.117,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0.22,1,United States,Syracuse,Windows,29/01/1,11,"['pediatric job', 'Craigslist ORG', 'classifieds']",3,1
584,1,29/01/15 11:23,"[""search"",""goolg"",""goole""]",80.173.240.54,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Win64; x64; Trident/6.0; MANMJS),0.17,0,Spain,Castellón,compatible,29/01/1,11,"['search', 'goolg', 'goole']",3,0
585,1,29/01/15 11:23,"[""Celery Jeans""]",92.105.0.206,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0,0.18,0,Switzerland,Gryon,Windows,29/01/1,11,['Celery Jeans'],1,1
586,0,29/01/15 11:23,"[""Pee B Gone""]",13.101.222.1,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727),0.17,0,United States,Redmond,compatible,29/01/1,11,['Pee B Gone'],1,0
587,1,29/01/15 11:23,"[""youtube brasil"",""youtube filme"",""youtube news"",""youtube to mp3"",""youtube world news""]",13.244.180.7,Mozilla/5.0 (Windows NT 5.1; rv:24.0) Gecko/20100101 Firefox/24.0,0.17,0,United States,Norwalk,Windows,29/01/1,11,"['youtube brasil', 'youtube filme', 'youtube news', 'youtube to mp3', 'youtube world news']",5,0
588,0,29/01/15 11:23,"[""file hippo"",""Filehippo"",""d filehippo""]",208.39.63.0,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; .NET CLR 1.1.4322),0.17,0,United States,Unknown,compatible,29/01/1,11,"['file hippo', 'Filehippo', 'd filehippo']",3,0
589,0,29/01/15 11:23,"[""Lol Parse""]",95.175.149.128,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United Kingdom,Slough,Windows,29/01/1,11,['Lol Parse'],1,1
590,0,29/01/15 11:23,"[""security solutions"",""mobile solutions"",""financial solutions""]",96.217.187.196,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; BTRS111194; InfoPath.2),0.17,0,United States,Unknown,compatible,29/01/1,11,"['security solutions', 'mobile solutions', 'financial solutions']",3,1
591,0,29/01/15 11:23,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",200.79.33.103,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5",0.21,0,Mexico,Unknown,Macintosh,29/01/1,11,"['watch movies online', 'online movies', 'movies online', 'full movies online']",4,0
592,1,29/01/15 11:24,"[""pediatric job"",""Craigslist ORG"",""classified new""]",223.55.54.108,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Win64; x64; Trident/6.0; ASU2JS),0.22,1,"Korea, Republic of",Pyongtaek,compatible,29/01/1,11,"['pediatric job', 'Craigslist ORG', 'classified new']",3,0
593,1,29/01/15 11:24,"[""movies"",""buy movie tickets"",""movie""]",225.223.239.195,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,0.17,0,Unknown,Unknown,Windows,29/01/1,11,"['movies', 'buy movie tickets', 'movie']",3,0
594,1,29/01/15 11:24,"[""search"",""goolg"",""k google""]",33.149.185.73,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",0.17,0,United States,Unknown,Windows,29/01/1,11,"['search', 'goolg', 'k google']",3,0
595,1,29/01/15 11:24,"[""133""]",6.110.246.209,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",0.17,0,United States,Fort Huachuca,Windows,29/01/1,11,['133'],1,0
596,0,29/01/15 11:24,"[""Byethost""]",13.48.204.20,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; MANMJS),0.17,0,United States,Norwalk,compatible,29/01/1,11,['Byethost'],1,1
597,1,29/01/15 11:24,"[""motherless""]",85.70.139.11,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,Czech Republic,Prague,Windows,29/01/1,11,['motherless'],1,0
598,1,29/01/15 11:24,"[""satellite maps"",""map google"",""goolg""]",18.254.249.32,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,United States,Unknown,Windows,29/01/1,11,"['satellite maps', 'map google', 'goolg']",3,0
599,1,29/01/15 11:24,"[""gmail"",""gamail"",""google mail""]",191.223.114.86,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,Brazil,Porto Alegre,Windows,29/01/1,11,"['gmail', 'gamail', 'google mail']",3,0
600,1,29/01/15 11:24,"[""pediatric job"",""Craigslist ORG"",""F Craigslist""]",2.231.28.35,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0.22,1,Italy,Follonica,Windows,29/01/1,11,"['pediatric job', 'Craigslist ORG', 'F Craigslist']",3,0
601,0,29/01/15 11:24,"[""youtube brasil"",""youtube filme"",""youtube news"",""youtube to mp3"",""youtube world news""]",6.97.65.34,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",0.17,0,United States,Fort Huachuca,Windows,29/01/1,11,"['youtube brasil', 'youtube filme', 'youtube news', 'youtube to mp3', 'youtube world news']",5,0
