click_status,AMP_timestamp,Query Term ,IP Address,User Agent,Cost Per Click ,Conversions,country,city
1,29/01/15 11:24,"[""Byet Host""]",204.215.26.198,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; 360SE),$ .17,0,United States,Valdosta
1,29/01/15 11:24,"[""fashion"",""womens fashion"",""womens fashion shoes""]",200.239.136.41,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.21022; .NET CLR 3.5.30729; .NET CLR 3.0.30618; .NET4.0C),$ .19,0,Brazil,Unknown
1,29/01/15 11:24,"[""deactivate"",""kacebook"",""Facebook Com""]",19.30.231.12,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; InfoPath.2; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; TCO_20150131125242),$ .17,0,United States,Dearborn
1,29/01/15 11:24,"[""Extreme Article""]",255.95.33.223,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.142 Safari/535.19",$ .17,0,Unknown,Unknown
1,29/01/15 11:25,"[""Celery Jeans""]",92.105.255.223,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",$ .18,0,Switzerland,Lausanne
1,29/01/15 11:25,"[""youtube brasil"",""youtube filme"",""youtube news"",""youtube to mp3"",""youtube world news""]",199.39.6.170,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,United States,South Plainfield
1,29/01/15 11:25,"[""Stafaband""]",14.69.28.184,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36 OPR/27.0.1689.54",$ .17,0,"Korea, Republic of",Unknown
1,29/01/15 11:25,"[""deactivate"",""facebook"",""faceboock""]",69.1.198.161,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United States,New Albany
18,29/01/15 11:25,"[""absolutely android""]",74.143.66.32,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",$ .17,0,United States,Louisville
1,29/01/15 11:25,"[""pediatric job"",""Craigslist ORG"",""jobs""]",254.203.134.47,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,$ .22,0,Unknown,Unknown
1,29/01/15 11:25,"[""hotel"",""choice hotels"",""inn""]",220.241.192.123,"Mozilla/5.0 (Linux; Android 4.2.2; QMV7B Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.89 Safari/537.36",$ .25,0,Hong Kong,Central District
1,29/01/15 11:25,"[""sheraton""]",1.79.153.27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .33,0,Japan,Tokyo
1,29/01/15 11:25,"[""Byethost""]",76.81.163.14,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),$ .17,0,United States,Los Angeles
1,29/01/15 11:25,"[""Insat Gram"",""Insta Gram""]",80.203.73.42,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",$ .17,0,Norway,Oslo
1,29/01/15 11:25,"[""search"",""goolg"",""google ps""]",91.119.136.63,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,Austria,Vienna
1,29/01/15 11:25,"[""Extreme NN Model""]",191.131.212.23,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,Brazil,Unknown
1,29/01/15 11:25,"[""blog"",""how to make a blog"",""create a blog""]",19.55.109.147,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.23) Gecko/20110920 Firefox/3.6.23,$ .17,0,United States,Dearborn
1,29/01/15 11:25,"[""facebook"",""faceboock"",""fecabook""]",204.242.197.246,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36",$ .17,0,United States,Unknown
1,29/01/15 11:25,"[""facebook"",""faceboock"",""face book""]",204.215.112.131,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,$ .17,0,United States,Unknown
1,29/01/15 11:25,"[""turbo tax""]",226.61.148.41,Mozilla/5.0 (Windows NT 5.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ 2.09,1,Unknown,Unknown
1,29/01/15 11:25,"[""Naver.com""]",17.5.201.179,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United States,Cupertino
1,29/01/15 11:25,"[""nordstrom"",""womens shoes"",""mens jackets"",""ugg boots"",""mac cosmetics"",""semi formal dress""]",247.253.106.33,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .37,0,Unknown,Unknown
18,29/01/15 11:25,"[""Accurate Download""]",71.251.77.33,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Chrome/36.0.1985.125 BoBrowser/36.0.1985.136 Safari/537.36",$ .17,0,United States,Land O Lakes
18,29/01/15 11:25,"[""Emu Rayden""]",73.201.163.233,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36 OPR/27.0.1689.54",$ .17,0,United States,Gwynn Oak
1,29/01/15 11:25,"[""Byethost""]",189.205.162.16,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/7.0; .NET4.0E; .NET4.0C; InfoPath.3; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729),$ .17,0,Mexico,Querétaro
1,29/01/15 11:25,"[""performance parts"",""auto body parts"",""engine parts""]",164.33.106.228,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; .NET4.0C; .NET4.0E; 360SE),$ .17,0,Germany,Unknown
1,29/01/15 11:25,"[""facebook"",""faceboock"",""Faceb Book""]",80.224.234.218,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,Spain,Unknown
1,29/01/15 11:26,"[""turbo tax""]",182.109.84.165,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",$ 2.05,1,China,Nanchang
1,29/01/15 11:26,"[""free hulu plus trial"",""hulu plus"",""hulu watch tv""]",223.114.154.125,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .71,0,China,Unknown
1,29/01/15 11:26,"[""stream tv shows"",""tv shows for free"",""watch free tv shows"",""watch online tv shows""",220.205.210.90,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/6.1.6 Safari/537.78.2",$ .20,0,China,Unknown
1,29/01/15 11:26,"[""199""]",73.49.82.206,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,United States,Hialeah
1,29/01/15 11:26,"[""youtube brasil"",""youtube filme"",""youtube news"",""youtube to mp3"",""youtube world news""]",199.38.16.106,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,United States,Washington
1,29/01/15 11:26,"[""Whatsapp""]",191.208.245.182,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,Brazil,Marica
1,29/01/15 11:26,"[""flip art""]",19.213.246.32,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United States,Dearborn
1,29/01/15 11:26,"[""daily motion"",""dailymotion"",""watch videos online""]",46.148.115.151,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,Ukraine,Unknown
1,29/01/15 11:26,"[""Stafaband""]",14.69.28.184,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",$ .17,0,"Korea, Republic of",Unknown
32,29/01/15 11:26,"[""Naver.com""]",151.124.12.120,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E),$ .17,0,United States,Miami
1,29/01/15 11:26,"[""performance parts"",""auto body parts"",""engine parts""]",69.108.223.241,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 2.0.50727; Tablet PC 2.0; 360SE),$ .17,0,United States,Unknown
1,29/01/15 11:26,"[""ya6rb"",""ihgmerlin"",""chatiapues""]",241.109.93.182,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,Unknown,Unknown
1,29/01/15 11:26,"[""J Weppler""]",208.14.105.10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United States,Unknown
1,29/01/15 11:26,"[""youtube"",""youtuby"",""youtube org""]",71.182.67.83,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",$ .17,0,United States,Unknown
1,29/01/15 11:26,"[""Ebenk789""]",186.231.10.13,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,Brazil,Brasilia
1,29/01/15 11:26,"[""online tv"",""online tv news"",""tv online""]",83.160.201.131,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,$ .17,0,Netherlands,Veldhoven
1,29/01/15 11:26,"[""online tv"",""online tv news"",""tv online""]",84.75.71.146,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E),$ .17,0,Switzerland,Dietikon
1,29/01/15 11:26,"[""Online School Lunch""]",246.125.199.228,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18",$ .22,1,Unknown,Unknown
1,29/01/15 11:26,"[""files sharing"",""free files download"",""file sharing place""]",71.35.99.152,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,$ .17,0,United States,Seattle
27,29/01/15 11:26,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",2.235.118.112,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/600.1.25 (KHTML, like Gecko) Version/8.0 Safari/600.1.25",$ .21,0,Italy,Milan
18,29/01/15 11:26,"[""Byethost""]",13.48.204.20,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; MANMJS),$ .17,0,United States,Norwalk
1,29/01/15 11:26,"[""online tv"",""online tv news"",""tv online""]",83.160.201.131,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,$ .17,0,Netherlands,Veldhoven
1,29/01/15 11:26,"[""symbian ize""]",6.97.27.239,Mozilla/5.0 (Windows NT 5.1; rv:23.0) Gecko/20100101 Firefox/23.0,$ .17,0,United States,Fort Huachuca
1,29/01/15 11:26,"[""home health care agency"",""home health care agencies""]",174.34.14.80,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",$ .22,0,United States,Columbia
1,29/01/15 11:26,"[""blog"",""google"",""news google""]",8.229.163.12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36",$ .17,0,United States,Unknown
1,29/01/15 11:26,"[""youtube"",""youtuby"",""youtube org""]",74.85.238.152,Mozilla/5.0 (Windows NT 5.1; rv:5.0) Gecko/20100101 Firefox/5.0,$ .17,0,United States,Washougal
1,29/01/15 11:26,"[""nacer""]",9.238.48.64,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,$ .17,0,United States,Unknown
1,29/01/15 11:26,"[""Byethost""]",13.48.204.20,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; MANMJS),$ .17,0,United States,Norwalk
1,29/01/15 11:27,"[""NN""]",12.194.72.36,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",$ .17,0,United States,Unknown
32,29/01/15 11:27,"[""Byethost""]",13.48.204.20,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; MANMJS),$ .17,0,United States,Norwalk
1,29/01/15 11:27,"[""Cathay Pacific""]",97.95.65.16,Mozilla/5.0 (Windows NT 5.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,United States,Escanaba
1,29/01/15 11:27,"[""pediatric job"",""online job"",""job listings""]",223.63.217.77,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .22,0,"Korea, Republic of",Unknown
1,29/01/15 11:27,"[""deactivate"",""kacebook"",""Face DE Book""]",19.30.231.12,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; InfoPath.2; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; TCO_20150131132242),$ .17,0,United States,Dearborn
1,29/01/15 11:27,"[""youtube brasil"",""youtube filme"",""youtube news"",""youtube to mp3"",""youtube world news""]",6.97.39.99,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.48 Safari/537.36",$ .17,0,United States,Fort Huachuca
1,29/01/15 11:27,"[""deactivate"",""facebook"",""faceboock""]",96.155.100.17,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.19 Safari/534.13",$ .17,0,United States,Unknown
18,29/01/15 11:27,"[""computer speed test free"",""pc speed test"",""test computer speed"",""test my pc speed""]",253.126.47.19,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,Unknown,Unknown
1,29/01/15 11:27,"[""free hulu plus trial"",""hulu plus"",""hulu watch tv""]",213.29.208.150,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,$ .47,0,Czech Republic,Prague
1,29/01/15 11:27,"[""Crestmont Inn""]",222.228.184.213,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .33,0,Japan,Kusatsu
1,29/01/15 11:27,"[""free hulu plus trial"",""hulu plus"",""hulu watch tv""]",226.124.216.166,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",$ .47,0,Unknown,Unknown
1,29/01/15 11:27,"[""insanity"",""insanity workout"",""insanity reviews""]",83.229.34.139,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,United Kingdom,Unknown
1,29/01/15 11:27,"[""sprint"",""spint"",""sprint wireless""]",216.218.93.40,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,$ 2.00,0,United States,Sumter
1,29/01/15 11:27,"[""Neox Scan Lat or""]",71.41.216.33,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",$ .17,0,United States,Apopka
1,29/01/15 11:27,"[""youtube"",""youtuby"",""Listen on Repeat""]",91.99.81.56,Mozilla/5.0 (Windows NT 6.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1,$ .17,0,"Iran, Islamic Republic of",Unknown
18,29/01/15 11:27,"[""pediatric job"",""F Craigslist"",""online job""]",221.91.189.163,Mozilla/5.0 (MSIE 10.0; Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,$ .22,0,Japan,Fukuoka
18,29/01/15 11:27,"[""droid x2"",""htc droid""]",95.153.83.113,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),$ .17,0,"Moldova, Republic of",Tiraspol
1,29/01/15 11:27,"[""minecraft"",""mine craft"",""Wiki Craft""]",69.92.106.25,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),$ .17,0,United States,Unknown
1,29/01/15 11:27,"[""home health care agency"",""home health care agencies""]",174.34.14.80,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",$ .27,2,United States,Columbia
1,29/01/15 11:27,"[""performance parts"",""auto body parts"",""engine part""]",204.215.95.107,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Trident/6.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; SE 2.x),$ .17,0,United States,New Plymouth
1,29/01/15 11:27,"[""sprint wireless"",""sprint mobile"",""sprint"",""sprint wireless phones"",""cell phone"",""smartphone""]",223.167.7.34,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ 2.26,0,China,Shanghai
26,29/01/15 11:27,"[""fashion""]",197.168.71.206,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C),$ .19,0,South Africa,Cape Town
1,29/01/15 11:27,"[""force download"",""youtuby"",""clip converter""]",164.185.140.108,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,$ .17,0,United States,Washington
1,29/01/15 11:27,"[""pediatric job"",""F Craigslist"",""classified new""]",1.95.128.215,"Mozilla/5.0 (SMART-TV; X11; Linux armv7l) AppleWebkit/537.42 (KHTML, like Gecko) Chromium/25.0.1349.2 Chrome/25.0.1349.2 Safari/537.42",$ .22,1,China,Beijing
1,29/01/15 11:27,"[""pediatric job"",""online job"",""Freshers Jobs""]",220.88.223.100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .22,1,"Korea, Republic of",Seoul
1,29/01/15 11:28,"[""pediatric job"",""F Craigslist"",""online job""]",103.224.14.157,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .22,1,Pakistan,Unknown
1,29/01/15 11:28,"[""Vista Ku""]",186.223.243.3,Mozilla/5.0 (Windows NT 6.1; rv:36.0) Gecko/20100101 Firefox/36.0,$ .17,0,Brazil,Passo Fundo
32,29/01/15 11:28,"[""youtube brasil"",""youtube filme"",""youtube news"",""youtube to mp3"",""youtube world news""]",14.179.16.161,Mozilla/5.0 (Windows NT 5.1; rv:34.0) Gecko/20100101 Firefox/34.0,$ .17,0,Vietnam,Hanoi
1,29/01/15 11:28,"[""deactivate"",""facebook"",""friends search""]",189.183.171.236,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36",$ .17,0,Mexico,San Nicolás De Los Garza
1,29/01/15 11:28,"[""force download"",""youtuby"",""Listen on Repeat""]",6.92.227.204,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,United States,Fort Huachuca
1,29/01/15 11:28,"[""Byethost""]",13.48.204.20,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; MANMJS),$ .17,0,United States,Norwalk
1,29/01/15 11:28,"[""youtube"",""youtuby"",""r youtube""]",71.87.93.184,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,United States,Eau Claire
1,29/01/15 11:28,"[""michael kors"",""michael michael kors""]",218.93.172.77,"Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",$ .28,0,China,Nanjing
1,29/01/15 11:28,"[""search"",""goolg"",""Goo QL""]",76.80.121.188,Mozilla/5.0 (Windows NT 5.1; rv:25.0) Gecko/20100101 Firefox/25.0,$ .17,0,United States,Los Angeles
1,29/01/15 11:28,"[""sprint wireless"",""sprint mobile"",""sprint"",""sprint wireless phones"",""cell phone"",""smartphone""]",2.179.243.221,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ 2.26,0,"Iran, Islamic Republic of",Unknown
1,29/01/15 11:28,"[""Web Terik""]",74.144.216.24,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,United States,Unknown
1,29/01/15 11:28,"[""Error""]",186.220.68.43,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2224.3 Safari/537.36",$ .17,0,Brazil,Sao Paulo
1,29/01/15 11:28,"[""Accurate Download""]",73.83.40.173,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,United States,Seattle
1,29/01/15 11:28,"[""droid x2"",""htc droid""]",15.22.131.57,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),$ .17,0,United States,Palo Alto
1,29/01/15 11:28,"[""movies to watch online""]",76.80.86.38,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United States,Los Angeles
1,29/01/15 11:28,"[""sport event tickets"",""tickets"",""buy concert tickets""]",30.138.51.107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .34,0,United States,Unknown
1,29/01/15 11:28,"[""ya6rb"",""vuxinh"",""autosurf mais visit as""]",91.185.253.201,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,Russian Federation,Yakutsk
1,29/01/15 11:28,"[""movies to watch online""]",76.80.86.38,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United States,Los Angeles
1,29/01/15 11:28,"[""deactivate"",""Facebook Com"",""kacebook""]",95.151.65.255,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United Kingdom,Wimbledon
1,29/01/15 11:28,"[""Pany Pang""]",15.19.109.39,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; SMJB; rv:11.0) like Gecko,$ .17,0,United States,Palo Alto
1,29/01/15 11:28,"[""uggoutlet"",""uggs outlet"",""uggs boots sale""]",200.61.54.214,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0),$ .42,0,Argentina,Buenos Aires
27,29/01/15 11:28,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",174.165.241.25,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18",$ .21,0,United States,Unknown
1,29/01/15 11:28,"[""watch movies online"",""online movies"",""movies online"",""full movies online""]",36.149.11.224,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .21,0,China,Changzhou
1,29/01/15 11:28,"[""facebook"",""faceboock"",""Fac3 Book""]",204.242.196.33,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,$ .17,0,United States,Unknown
29,29/01/15 11:28,"[""computer speed test free"",""pc speed test"",""test computer speed"",""test my pc speed""]",16.95.181.84,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United States,Palo Alto
18,29/01/15 11:28,"[""Byethost""]",13.48.204.20,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; MANMJS),$ .17,0,United States,Norwalk
1,29/01/15 11:29,"[""Texas Board of Nurse""]",249.157.54.115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10",$ .20,0,Unknown,Unknown
